movieId,imdbId,tmdbId
43177,0079688,23957
43267,0462570,78237
43333,0240200,7509
43351,0164292,24269
43376,0426578,2117
43396,0412080,9912
43415,0096461,24163
43419,0416496,1969
43460,0423409,8435
43497,0068205,12116
43556,0417433,13275
43558,0421729,11565
43560,0396752,11283
43571,0365135,19416
43589,0411267,17
43631,0039437,108994
43652,0451021,16452
43679,0414982,9286
43699,0019585,31416
43708,0425598,292
43727,0183613,77291
43744,0421994,1544
43813,0046808,42328
43832,0478988,20981
43836,0383216,12096
43869,0381971,9975
43871,0408345,9754
43899,0420260,29269
43904,0455857,10053
43908,0449061,7515
43912,0349467,9959
43914,0380817,14256
43917,0397313,9036
43919,0466342,10073
43921,0404390,7304
43928,0370032,9920
43930,0397078,10025
43932,0454919,9682
43934,0424942,17700
43936,0450232,2207
43983,0434008,18747
44004,0427229,6877
44022,0438097,950
44041,0078753,10912
44058,0402850,9968
44100,0042367,43386
44115,0475723,10116
44168,0044953,20442
44187,0477072,15590
44189,0384814,1967
44191,0434409,752
44193,0454945,9655
44195,0427944,9388
44197,0419749,9950
44199,0454848,388
44204,0468565,868
44225,0429591,14191
44243,0116861,19287
44255,0042355,49781
44397,0454841,9792
44399,0393735,10067
44421,0112120,55676
44494,0108187,46828
44555,0405094,582
44568,0061537,52885
44587,0013427,669
44590,0069019,49361
44595,0081414,98864
44597,0057697,37939
44613,0446046,12763
44633,0436231,13222
44653,0085180,42112
44657,0061996,1561
44665,0425210,186
44671,0443693,8410
44674,0331080,51311
44694,0441909,219
44709,0437800,13751
44719,0263124,53961
44731,0441796,10069
44752,0026073,43887
44759,0430912,3093
44761,0393109,9270
44788,0493459,16070
44800,0422272,11348
44828,0439815,9035
44840,0437863,9957
44849,0386741,9389
44864,0436331,8998
44889,0404364,20521
44900,0471957,53296
44911,0077889,34193
44929,0424880,4441
44937,0456396,11490
44943,0312318,11304
44947,0071733,55368
44949,0453494,18276
44972,0362120,4257
44974,0424136,2652
45003,0440803,17111
45028,0420087,9526
45030,0404163,19126
45062,0443632,5820
45074,0405469,9904
45081,0384537,588
45106,0465142,9310
45137,0448564,18858
45172,0126765,1557
45175,0434124,16367
45179,0034798,17131
45183,0427954,8982
45186,0317919,956
45194,0015174,42512
45208,0449089,9530
45210,0475276,9829
45221,0430634,10115
45303,0423176,41292
45329,0066390,14384
45361,0429573,10008
45431,0327084,7518
45440,0364955,9786
45442,0409182,503
45447,0382625,591
45499,0376994,36668
45501,0452594,9767
45503,0438315,13689
45508,0419256,15013
45517,0317219,920
45525,0343996,9700
45635,0404802,15402
45662,0466909,806
45664,0396688,20021
45666,0457510,9353
45668,0410297,2044
45672,0389860,9339
45679,0036341,20945
45689,0066842,122271
45720,0458352,350
45722,0383574,58
45726,0463034,1819
45728,0424345,2295
45730,0452637,9697
45732,0465624,4474
45837,0065976,20556
45852,0437179,10007
45880,0422720,1887
45891,0039545,1841
45928,0489037,13508
45950,0497116,1781
45969,0101545,16270
46062,0475293,10947
46322,0446059,7549
46335,0463985,9615
46337,0455499,9513
46347,0478209,20604
46430,0456020,9917
46530,0348150,1452
46559,0468094,7872
46572,0443496,18191
46578,0449059,773
46604,0085384,36576
46613,0330634,33005
46653,0055719,19972
46664,0040338,21631
46723,0449467,1164
46772,0369994,13141
46803,0032155,43838
46839,0459666,11554
46850,0492506,35199
46855,0064040,15383
46862,0079759,47850
46865,0430304,9072
46910,0071361,27716
46912,0266075,54111
46919,0399862,14120
46948,0385880,9297
46959,0376543,13802
46965,0417148,326
46967,0457513,512
46970,0415306,9718
46972,0477347,1593
46974,0469641,1852
46976,0420223,1262
47007,0026424,47758
47044,0430357,82
47063,0113682,51043
47092,0043879,31152
47099,0454921,1402
47122,0455967,9293
47124,0429589,9906
47150,0456149,31032
47200,0479884,1948
47202,0430576,148
47254,0402910,5289
47261,0448075,9782
47264,0414853,9907
47274,0067778,42501
47306,0036695,15696
47342,0032209,42756
47382,0462590,9762
47404,0452039,21712
47423,0468489,7859
47452,0111800,25645
47460,0090952,39776
47465,0410764,11559
47491,0418455,1023
47493,0035703,59964
47516,0433412,10118
47518,0384793,9788
47610,0443543,1491
47629,0436697,1165
47640,0486551,9988
47644,0445990,11652
47670,0423310,22238
47721,0048980,15265
47725,0473753,11227
47728,0038577,29589
47778,0451176,64499
47793,0436689,24055
47810,0450345,9708
47830,0414951,9813
47868,0088015,271
47894,0460989,1116
47907,0367082,41508
47937,0464196,5072
47950,0427969,1249
47952,0475944,9954
47970,0434139,7511
47976,0427968,14057
47978,0423169,13075
47997,0387808,7512
47999,0486358,1776
48032,0419198,10846
48043,0414993,1381
48045,0109440,15097
48082,0354899,300
48093,0439630,16411
48142,0387877,9676
48165,0098327,32761
48231,0410730,15742
48262,0799954,1666
48301,0024473,43122
48304,0472043,1579
48319,0454824,9664
48322,0493430,12094
48326,0405676,1717
48342,0435623,15624
48385,0443453,496
48394,0457430,1417
48412,0406816,4643
48414,0400717,7484
48416,0462519,9842
48501,0384116,27275
48516,0407887,1422
48518,0420294,10781
48520,0424993,9794
48560,0439289,7510
48584,0436262,16548
48591,0433386,1975
48593,0483726,9895
48596,0419946,8975
48598,0420609,9672
48600,0430431,15005
48649,0024966,46774
48660,0430051,86
48678,0426459,10070
48696,0404203,1440
48698,0814075,13364
48711,0805526,18925
48738,0455590,1523
48741,0478049,14201
48744,0367027,1378
48774,0206634,9693
48780,0482571,1124
48783,0418689,3683
48791,0434215,14012
48825,0417397,14097
48856,0473488,8194
48872,0475169,6077
48877,0489270,214
48899,0044170,36922
48909,0044314,59087
48972,0407236,21156
48982,0424095,11619
48997,0396171,1427
49007,0060121,23030
49013,0452681,13767
49060,0108432,21057
49085,0057277,60567
49110,0104905,27295
49130,0401445,9726
49132,0811136,2152
49220,0470765,14799
49225,0457496,29044
49263,0486585,21710
49272,0381061,36557
49274,0366548,9836
49276,0454987,9809
49278,0453467,7551
49280,0308055,10741
49282,0790604,9969
49284,0499603,2357
49286,0457939,1581
49312,0448124,313
49314,0433387,7873
49330,0490166,14823
49347,0460792,8324
49355,0029957,29415
49389,0000439,5698
49394,0059719,36265
49396,0365830,2179
49412,0031500,47156
49422,0464913,15152
49524,0762121,2447
49526,0480271,10032
49528,0454970,9796
49530,0450259,1372
49647,0413895,9986
49649,0449010,2486
49651,0479143,1246
49688,0046889,13210
49754,0085398,55819
49769,0055464,82944
49772,0446755,14202
49793,0758794,11170
49815,0381348,12924
49817,0084509,30060
49822,0343737,1247
49824,0443489,1125
49910,0463998,1646
49917,0783612,58923
49929,0064536,7736
49932,0460829,1730
49957,0464049,8618
49961,0465551,1259
50003,0398913,9053
50005,0473444,1494
50011,0808185,13318
50064,0452624,182
50066,0428038,31048
50068,0498380,1251
50151,0763840,14171
50153,0462229,14396
50158,0775539,1931
50160,0482546,13967
50162,0344854,9992
50229,0062873,2433
50274,0489327,13771
50440,0772193,4283
50442,0426883,7457
50445,0455960,8398
50447,0783238,13551
50514,0457655,3549
50517,0497986,25648
50533,0478160,11225
50541,0121210,6166
50572,0373445,12183
50583,0468795,27337
50594,0060959,46919
50601,0398808,1265
50641,0076162,25623
50651,0822389,13140
50658,0473434,13365
50685,0473308,10758
50703,0846789,26594
50740,0058578,51863
50742,0066356,50754
50754,0039651,74126
50792,0395495,13668
50794,0475394,7516
50796,0397044,10075
50798,0799949,9760
50800,0425430,9966
50802,0490084,1257
50804,0367959,1248
50806,0477051,9757
50842,0469754,5206
50851,0380268,14761
50858,0441774,1252
50872,0382932,2062
50912,0401711,2266
50923,0469263,5172
50949,0056210,34866
50954,0482527,37725
51037,0450340,9828
51063,0425601,9958
51077,0259324,1250
51080,0401997,4169
51082,0778661,16555
51084,0758766,11172
51086,0481369,3594
51091,0462200,7874
51127,0449121,22485
51167,0476735,13393
51207,0094057,22172
51246,0055399,27523
51255,0425112,4638
51277,0078243,11841
51287,0026663,28261
51314,0465188,1993
51354,0067047,11945
51357,0112681,12554
51372,0173714,26598
51412,0435705,1738
51471,0454776,15163
51498,0264323,10845
51503,0092226,31659
51520,0094118,15582
51540,0443706,1949
51545,0425379,11330
51575,0486946,11199
51617,0088326,50812
51660,0482629,14624
51662,0416449,1271
51666,0475937,10790
51678,0045943,18019
51686,0028373,64142
51694,0477095,14055
51698,0768212,2267
51705,0482088,6691
51709,0468492,1255
51834,0416508,2977
51847,0458367,15664
51857,0055506,25062
51884,0433416,16727
51894,0019071,52679
51911,0052832,47837
51917,0465670,11494
51925,0477071,9963
51927,0455760,14001
51931,0490204,2355
51933,0475355,16385
51935,0822854,7485
51937,0800069,9793
51939,0453556,1273
51991,0450450,17388
52005,0382765,4657
52042,0389557,9075
52104,0117214,43976
52180,0298082,11958
52202,0043643,33673
52241,0427470,8270
52245,0445934,9955
52279,0422774,10172
52281,0462322,285923
52283,0444682,1683
52287,0396555,1267
52319,0076584,22311
52321,0479537,13249
52328,0448134,1272
52375,0462338,9903
52413,0114863,22549
52435,0060345,13377
52443,0493247,14945
52448,0455957,11515
52456,0457433,7183
52458,0486822,8271
52462,0455326,13158
52545,0492481,20405
52570,0064482,63951
52572,0070351,32627
52579,0450188,1407
52589,0105242,30694
52591,0445946,1441
52604,0488120,6145
52644,0452702,10294
52666,0103793,1987
52668,0419843,13067
52694,0453451,1268
52712,0435670,9785
52715,0772178,13280
52717,0443473,14636
52722,0413300,559
52724,0338216,1950
52730,0329737,13352
52767,0075610,20553
52806,0495596,37933
52831,0095583,14240
52838,0756729,13574
52885,0851578,4977
52927,0477731,27904
52950,0409904,2269
52952,0480025,11798
52967,0491747,1919
52973,0478311,4964
52975,0427327,2976
53000,0463854,1562
53002,0791304,13159
53022,0087578,11205
53024,0762111,36676
53038,0023382,38077
53121,0413267,810
53123,0907657,5723
53125,0449088,285
53127,0470705,12526
53129,0780571,3432
53131,0389328,1872
53138,0455596,14208
53140,0412915,14207
53161,0497137,5488
53189,0494222,8748
53207,0411061,3489
53282,0499455,13979
53318,0460740,12225
53322,0496806,298
53406,0299937,37959
53435,0498353,1691
53443,0032981,29617
53447,0842929,1990
53460,0423294,9408
53464,0486576,1979
53466,0479500,14043
53468,0457572,10288
53498,0487092,45664
53519,1028528,1991
53550,0462504,9952
53554,0032264,60400
53578,0449851,21427
53769,0989000,13120
53788,0796212,13807
53859,0473360,9815
53880,0064855,32575
53887,0070464,42464
53894,0386032,2359
53919,0031619,43836
53921,0829459,1988
53953,0450385,3021
53956,0795368,2196
53972,0337978,1571
53974,0762114,2959
53993,0413099,2698
53996,0418279,1858
53999,0374563,14125
54001,0373889,675
54004,0762107,3563
54049,0089572,31652
54075,0837106,13491
54094,0446687,11404
54144,0469689,27683
54176,0052005,19968
54190,0445922,4688
54193,0772157,13337
54196,0443455,27359
54229,0090315,10857
54248,0796314,18632
54256,0787475,10074
54259,0486655,2270
54268,0785077,15581
54270,0461703,14219
54272,0462538,35
54274,0897361,5857
54276,0481141,3638
54281,0423977,8669
54286,0440963,2503
54290,0804452,14123
54328,0778784,4516
54331,0796375,8141
54372,0362225,10795
54426,0809407,24159
54503,0829482,8363
54607,0775566,23495
54612,0416185,13074
54648,0293564,5174
54686,0462396,9703
54732,0424823,9750
54734,0815244,10760
54736,0431197,4349
54738,0486051,14223
54745,0477078,13068
54758,0863037,9561
54768,0462244,14144
54771,0427392,4858
54775,0499556,10431
54780,0489237,12435
54785,0373883,2082
54787,0804461,11835
54796,0841044,1845
54881,0923752,13958
54908,0804540,2335
54910,0437857,10961
54958,0445935,4351
54962,0810988,12994
54986,0069697,6916
54988,0462721,84242
54995,1077258,1992
54997,0381849,5176
54999,0465602,4141
55020,0811106,13173
55052,0783233,4347
55061,0800022,13529
55067,0454931,523
55069,1032846,2009
55071,0912593,12901
55080,0476964,4413
55094,0478134,6973
55098,0405508,7913
55110,0465436,4629
55118,0765443,2252
55132,0476643,15976
55154,0283503,13072
55167,0831888,13754
55176,0925248,14284
55190,0452643,6641
55205,0480269,8414
55209,0473188,10425
55232,0432021,7737
55241,0419984,13257
55245,0452625,10030
55247,0758758,5915
55250,0492956,13680
55253,0808357,4588
55255,0800027,14313
55257,0486640,2728
55261,0408839,9038
55267,0480242,7211
55269,0838221,4538
55272,0498399,2001
55274,0414055,4517
55276,0465538,4566
55278,0857265,4520
55280,0805564,6615
55282,0389722,4513
55284,0804522,5125
55286,0469623,3877
55288,0831884,8954
55290,0452623,4771
55363,0443680,4512
55369,0054745,84972
55417,0762110,1922
55419,0464061,41044
55442,0808417,2011
55444,0421082,5708
55451,0866437,5951
55549,0961117,27827
55553,0779982,3603
55555,0880502,2014
55577,0890870,663
55620,0912583,15651
55652,0079871,25476
55671,0034162,33931
55721,0861739,7347
55729,0388182,5718
55732,0415965,5126
55765,0765429,4982
55768,0389790,5559
55782,0444778,25755
55805,0292963,7972
55814,0401383,2013
55820,0477348,6977
55826,0219171,39127
55830,0799934,4953
55844,0496328,10520
55854,0039402,37368
55856,0439123,19026
55872,0426931,5123
55875,0072195,16203
55895,0047985,18612
55901,0445336,5817
55908,0756683,13363
55946,0891527,4515
55955,0486583,5375
55995,0442933,2310
55999,0457419,2284
56001,0484740,6639
56003,0405336,4723
56079,0780608,13168
56093,0488478,20714
56095,0995829,11148
56141,0792966,17460
56145,0884328,5876
56152,0461770,4523
56156,0465494,1620
56158,0937375,15250
56165,0804516,13474
56167,1024943,8079
56169,0211933,13483
56171,0385752,2268
56174,0480249,6479
56176,0952640,6477
56274,0757361,13998
56286,0368794,3902
56333,0775529,8272
56339,0464141,6537
56367,0467406,7326
56389,0765120,1989
56432,0064816,4946
56508,0758784,13076
56563,0847817,13348
56587,0825232,7350
56607,0419887,7979
56626,0013556,71066
56671,0479289,9867
56715,0477139,13198
56719,0478829,14804
56757,0408236,13885
56775,0465234,6637
56782,0469494,7345
56786,0067958,42529
56788,0472062,6538
56797,0070825,40682
56801,0758730,440
56805,0841046,6575
56846,0960790,6076
56848,0102789,9546
56885,0427309,14047
56908,0490579,14118
56915,0760329,54318
56941,0431308,6023
56945,0841032,26990
56949,0988595,6557
56956,0069226,107282
57027,0339489,31068
57069,0051720,28272
57147,0795493,4787
57183,0986264,7508
57223,0372873,10253
57243,1032856,5259
57274,1038988,8329
57326,0460780,2312
57353,0780516,13195
57368,1060277,7191
57370,0951216,12085
57393,0399095,4170
57401,0896798,13252
57421,0422401,11908
57432,0857295,8875
57464,0760311,10247
57502,0385586,25078
57504,0808506,14069
57513,0070913,81522
57520,0479968,6933
57526,0880578,8090
57528,0462499,7555
57532,1073498,7278
57534,0406759,9030
57536,0489282,14220
57538,0785007,13160
57543,0440846,27357
57637,0780607,13059
57640,0411477,11253
57669,0780536,8321
57792,0825236,7973
57843,0901507,13054
57873,0099817,19384
57910,0780622,13121
57940,0083296,46885
57951,0770752,8676
57964,0780486,12855
57970,0892375,37003
57991,0034891,28093
58025,0489099,8247
58047,0832266,8390
58103,0443274,7461
58105,0416236,8204
58107,1023481,8328
58111,0449994,14073
58154,0467200,12184
58156,0839980,13260
58162,0425413,7942
58191,0854678,13362
58223,0427582,21043
58246,0772168,11161
58287,0463027,21373
58293,0443649,7840
58295,0200465,8848
58297,0483607,13460
58299,0451079,12222
58301,0808279,8461
58303,0813547,7862
58306,0416044,12246
58315,0811138,12177
58332,0848557,13025
58334,0466816,2239
58347,0472160,7985
58351,0870090,7343
58376,1166827,13016
58418,0455805,13196
58432,0486674,8944
58434,0420740,15124
58490,0970468,12178
58492,0453548,14054
58509,0034241,43797
58554,0988108,28205
58559,0468569,155
58627,1023111,8456
58652,0940709,13688
58655,0817538,8457
58718,0499570,18633
58803,0478087,8065
58806,0858479,12890
58839,0379865,4942
58870,0388556,36223
58874,0063278,25904
58879,0893382,7944
58889,0995061,18218
58933,0758053,16283
58964,0856288,13312
58972,0410377,10488
58975,0963794,11152
58998,0800039,9870
59000,0497972,14424
59014,0426592,11918
59016,0421073,1266
59018,0857191,12473
59022,0481536,13335
59026,0875113,8827
59037,0811080,7459
59040,0857376,9997
59103,0865556,1729
59105,0963208,12179
59107,0815178,13079
59118,1045670,10503
59126,0815241,13007
59141,0845046,13258
59143,1111833,14236
59157,0027800,27918
59220,0425326,7861
59256,0800240,13018
59258,0871426,8780
59273,0412637,13650
59295,1091617,13359
59306,0926129,8617
59315,0371746,1726
59333,0866439,10761
59339,0475984,16135
59362,0497323,14000
59369,0936501,8681
59387,0460791,14784
59418,0802948,13008
59421,1033643,9029
59435,0795439,17106
59440,0482463,12586
59501,0499448,2454
59519,0827517,12197
59547,0473389,25527
59549,0942384,17483
59604,0830558,15356
59615,0367882,217
59621,0762104,13534
59669,0479916,82437
59709,0488604,12245
59715,0482599,10885
59725,1000774,4564
59727,0482606,10665
59731,1151309,13636
59738,0490076,9022
59784,0441773,9502
59810,1000771,14050
59814,0812243,14019
59836,0047889,29377
59846,0020030,79761
59893,0071483,20017
59900,0960144,10661
59915,0758786,13848
59945,0011439,42657
59976,0055320,31742
59985,0460745,12912
59995,1078188,14748
60007,0116118,15691
60030,0491162,18467
60037,0949731,8645
60040,0800080,1724
60046,0889588,13405
60059,0400761,49258
60069,0910970,10681
60072,0493464,8909
60074,0448157,8960
60086,0433350,15728
60126,0425061,11665
60128,0913445,13019
60137,0997088,22905
60141,0964587,10748
60150,0027515,78998
60198,0070628,45698
60201,0063555,26302
60237,0085289,78321
60243,0069103,45512
60289,0846308,8359
60291,0479468,13003
60293,1082886,13990
60303,0492784,10842
60333,1093824,12172
60338,0487928,15125
60341,0896866,8847
60363,0960890,13009
60382,1157705,16800
60389,0870211,14111
60397,0795421,11631
60405,0909388,20158
60408,1064932,8265
60471,0479528,13022
60479,0822858,9783
60487,0060550,13353
60494,0042274,46531
60514,0373051,88751
60516,0765476,11260
60522,1050160,13964
60524,0470679,13692
60530,0869977,10818
60566,1024942,14898
60618,0444672,18035
60641,0422783,14820
60647,0800241,6687
60649,0482603,11802
60684,0409459,13183
60702,0865957,14154
60735,0952682,12247
60753,1117385,13012
60756,0838283,12133
60758,0412536,12568
60760,0443701,8836
60763,0486259,13259
60766,1155592,14048
60803,0063230,18846
60832,0964539,12192
60885,1039652,15865
60937,0859163,1735
60939,1027862,10187
60941,0805570,10185
60943,0978759,10183
60948,0914797,13996
60950,0497465,5038
60990,0055052,28273
60992,0428870,15859
61011,0783608,13251
61018,0247613,41245
61024,0910936,10189
61026,0425637,12289
61037,0841925,2012
61071,1018785,10188
61075,0974554,11671
61100,0859765,155796
61123,0810900,13649
61132,0942385,7446
61160,1185834,12180
61167,1029120,13107
61210,0490181,13256
61236,1185616,8885
61240,1139797,13310
61246,1104733,12621
61248,0452608,10483
61250,0852713,12620
61255,1031969,10186
61257,0963807,15320
61262,0790686,13515
61264,0901485,5592
61267,0486321,13956
61289,0906665,13637
61323,0887883,4944
61348,1213644,13805
61350,0364970,9381
61352,0988047,13291
61398,0804507,15206
61401,0831887,8285
61406,0472027,118309
61434,0064754,21335
61449,1068641,12165
61451,0037263,85574
61465,0814022,13184
61470,0077270,27521
61493,0992911,35854
61567,1087458,22554
61638,1282045,39368
61692,0457275,14458
61697,1034331,13389
61705,0947802,13279
61724,0092149,3
61729,0995039,12797
61818,0353324,16456
61913,0060073,41264
61937,0045848,47721
61941,0870122,14232
61948,0899128,14098
61967,0056444,50759
61986,0800308,12690
62049,0048918,1984
62081,1059786,13027
62113,0455538,13092
62115,0425458,25126
62137,0956038,14326
62155,0981227,12182
62198,0068924,38616
62203,1029234,9539
62208,0047682,46492
62235,0972883,13200
62250,0929425,8882
62265,0809504,13401
62277,0460485,20015
62293,0864761,12783
62344,1084950,14976
62374,0758774,12113
62376,0970411,13600
62394,0467197,13051
62434,1007028,10358
62437,1175491,10523
62439,1046163,13596
62511,0383028,4960
62514,0041257,120481
62553,0416212,12837
62577,1054588,14914
62586,1190617,13948
62644,1063669,7735
62718,0963743,12689
62726,1142798,15450
62733,1082868,13812
62764,0072709,27361
62788,1031254,13489
62792,0482572,13150
62799,0469903,14325
62801,0068817,41474
62834,0280453,16068
62849,1032755,13809
62912,0962726,11887
62974,0029844,30977
62999,0479952,10527
63001,1101026,13506
63033,0861689,8338
63062,0824747,3580
63072,0898367,20766
63082,1010048,12405
63113,0830515,10764
63131,0430922,15373
63181,1183732,16061
63189,1124394,16166
63194,0456340,2588
63222,1130988,13672
63237,0099733,44283
63239,0128996,42884
63276,1016290,14943
63312,0772181,4627
63436,1132626,11917
63479,1135985,13523
63540,1014775,14405
63676,0061065,29452
63768,0059320,88435
63808,1068646,8841
63826,1031280,13220
63828,1016164,16509
63853,0455824,6972
63859,0397892,13053
63876,1013753,10139
63992,1099212,8966
64030,1129442,13387
64032,0369436,12193
64034,0914798,14574
64037,0409345,10900
64116,0465502,14248
64167,0233044,12224
64197,0986233,10360
64229,1042877,14299
64231,0450314,13056
64234,0101988,15026
64249,0897387,13394
64278,0828154,34283
64285,1118511,14447
64497,0970416,10200
64499,0892255,8881
64501,0374569,8880
64522,0049601,86782
64524,1151915,25852
64575,0918927,14359
64614,1205489,13223
64620,0870111,11499
64622,0976051,8055
64650,1182937,14072
64652,0361500,20542
64695,1121794,13980
64701,1068649,8276
64716,0814314,11321
64750,0095871,41966
64839,1125849,12163
64845,0955298,14772
64930,0036172,80616
64957,0421715,4922
64969,1068680,10201
64983,0985699,2253
64993,0983213,38142
64997,0449040,34812
65088,0960731,10202
65126,1024715,13973
65130,0959337,4148
65133,0212579,194113
65142,0926762,17845
65188,1152758,15584
65193,1024255,13971
65216,1034303,13813
65225,1332128,13180
65230,0822832,14306
65235,0864770,8049
65238,0038462,20028
65259,1232826,8927
65261,0876563,12429
65300,0816539,16205
65350,0027664,113916
65359,0407384,9795
65418,1152850,8942
65435,1107365,13690
65465,1046947,16409
65514,1220719,14756
65567,0449487,13944
65577,0420238,10199
65585,0901476,10521
65596,1259014,13635
65601,1179891,14435
65612,0092732,52886
65614,0050549,37373
65642,0480669,14139
65682,0834001,12437
65685,0494238,2309
65709,0844761,47658
65731,0818165,13942
65770,0772200,27440
65772,0464041,13825
65802,1114740,14560
65810,0472198,14410
65813,1139668,13788
65817,0988849,13429
65868,0963194,14353
65882,0815245,14254
65932,0062742,169869
65982,0462465,10529
66090,1020530,13510
66097,0327597,14836
66130,1183252,15003
66152,0092074,24194
66156,0961728,14851
66171,0465580,13455
66198,0963178,4959
66200,1103275,10362
66203,1001508,10184
66234,0805576,16170
66252,0038395,37309
66279,0065867,52105
66289,0100623,1560
66304,0785006,15189
66310,0814685,13492
66320,0492931,4832
66335,1265998,14711
66339,0063198,98193
66365,0090192,5677
66369,0068916,44618
66371,1069238,16804
66385,1019454,25405
66427,0489235,1961
66509,1201167,20829
66511,1213019,30508
66539,0079153,47561
66544,0208629,18884
66592,0756206,110761
66596,1237838,38087
66665,1176740,19255
66691,1112782,14979
66720,0042249,37468
66744,1023490,8832
66762,0869994,8279
66783,0758746,13207
66785,0901487,15067
66798,0838232,15159
66801,0479044,18529
66808,0400426,7916
66857,0022125,42818
66915,0102802,20421
66934,1227926,14301
66947,0052733,27061
67068,0093811,26939
67073,0489018,13613
67087,1155056,16538
67168,0926063,13094
67193,1135487,16558
67197,0448011,13811
67223,0990413,17003
67252,0785035,16353
67255,1132620,15472
67267,0862846,13090
67354,0368296,36836
67356,1103984,17166
67405,1385824,19950
67408,0892782,15512
67424,0825239,21946
67508,0765432,6968
67607,0498329,34015
67620,1073241,14637
67624,1085507,15912
67665,1157605,18094
67695,1197628,16991
67734,1091722,16614
67744,0128378,31273
67784,0418586,16071
67788,1093908,20048
67799,1234541,16258
67801,1173745,15451
67867,1098327,14164
67869,0027623,3632
67923,1013752,13804
67925,0020768,34796
67929,0036400,35022
67957,0094075,1387
67980,0079168,21376
67997,1226774,19833
67999,1249171,16919
68073,1131729,18947
68135,0974661,16996
68137,0471834,29657
68157,0361748,16869
68159,0473705,16995
68173,0015361,44967
68194,1226271,21641
68205,1121931,15092
68237,1182345,17431
68263,1038043,33974
68269,0962736,18320
68288,0865554,17436
68319,0458525,2080
68324,1103982,17680
68347,1127715,21191
68358,0796366,13475
68442,0363780,22152
68472,0910559,6461
68486,1326972,15384
68522,0393597,10946
68536,0278736,30416
68548,0880648,17027
68552,0924129,15577
68554,0808151,13448
68597,0070653,42738
68612,1049400,30312
68659,0489049,13532
68690,0996605,14448
68749,1082853,21583
68791,0438488,534
68793,1078912,18360
68835,0476991,19375
68838,0977648,23997
68848,0844286,21755
68858,1156173,30239
68872,0038823,8429
68886,0478724,19955
68915,0067429,40022
68932,0821642,17332
68941,0844708,18405
68952,1127180,16871
68954,1049413,14160
68959,0485323,14003
68963,0808244,16899
68965,1153706,21724
69027,1167660,15588
69069,1083456,17927
69075,0120376,14330
69088,0059894,26508
69118,0910905,13975
69122,1119646,18785
69131,0443559,16164
69134,0870984,17609
69140,0479760,37924
69219,0074103,761
69222,0066423,11914
69233,0009937,70806
69253,1095174,14536
69269,0456165,15084
69275,1278340,14451
69278,0457400,18162
69304,0780567,19724
69306,1111422,18487
69324,0920458,8883
69358,1152397,21179
69394,1277737,33409
69406,1041829,18240
69421,0069976,28110
69436,1045778,17610
69446,0061093,38773
69453,0073260,27085
69458,1032821,8940
69481,0887912,12162
69516,1135092,8284
69524,0772251,62128
69526,1055369,8373
69529,1014762,62320
69552,0436854,8939
69559,0041368,35404
69574,1034325,19079
69604,1178663,19265
69606,0821640,12556
69640,1152836,11322
69644,1080016,8355
69654,1131748,176241
69685,0285627,24232
69699,0087644,52109
69712,1078588,10024
69746,1295071,16440
69757,1022603,19913
69761,0111845,47104
69784,0889583,18480
69805,1146438,14728
69809,0972558,16911
69842,0944101,14758
69844,0417741,767
69849,0075572,67479
69873,0120882,10353
69928,0274678,51302
69934,0404254,14197
69945,0046969,20174
69951,1054606,8054
70015,1194238,22302
70032,0833557,20382
70121,0024805,53830
70130,0081076,39415
70155,0160835,97995
70159,1148204,21208
70183,1142988,20943
70201,0095302,47870
70206,0844479,21407
70208,0971209,12403
70229,0837796,14833
70282,0775552,20856
70286,1136608,17654
70293,1135503,24803
70295,1129435,38879
70301,1198138,17335
70305,1075417,13836
70334,1114677,18126
70336,1046173,14869
70342,1048171,14415
70344,1127877,30250
70361,1160368,17134
70366,0093974,50719
70374,0260193,17199
70432,0235376,31067
70451,1029235,13752
70533,0923811,15137
70567,1185836,22051
70599,0452694,24420
70607,1104835,13797
70641,1151922,19556
70643,0976222,23367
70649,0096908,49982
70656,1286800,45852
70663,1032815,19840
70687,1331064,25183
70695,1045655,14745
70697,0436339,19585
70703,0103962,41682
70708,0964185,11928
70722,0113256,99600
70728,1172570,18533
70769,0332136,15775
70846,1186369,8899
70849,0054821,20778
70862,1229360,22492
70880,0060050,68692
70898,1142433,25704
70912,1095442,21371
70927,0973844,36108
70932,0865559,23049
70958,0948535,15457
70961,0058382,758
70964,1196112,43734
70984,1127896,26320
70992,0847880,34869
70994,1311067,24150
71029,1500516,23451
71033,1305806,25376
71057,0472033,12244
71106,0910554,22494
71108,1149362,37903
71114,1272013,18120
71129,1384590,17445
71131,1000764,63581
71135,1188729,19898
71141,0115487,21700
71147,0048394,72083
71156,1234548,10313
71205,1131734,19994
71211,1130080,11323
71248,1225822,12569
71252,1144884,19912
71254,1034032,18501
71264,0844471,22794
71282,1286537,18570
71304,0762073,22536
71322,1188998,22326
71325,0899106,25643
71327,0810784,29963
71341,0450336,30685
71350,0045124,26009
71357,0374279,26500
71374,0354623,12699
71379,1179904,23827
71416,0033704,19136
71429,1262981,20178
71433,0058006,67612
71438,1087578,25050
71442,0045034,43360
71444,0050870,41053
71450,1232207,22074
71462,1313104,23128
71464,1019452,12573
71484,0985058,36800
71490,1220213,21398
71494,0419724,23127
71500,0862856,23202
71518,1172233,22798
71520,1058017,23082
71522,1286798,62635
